t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
3.2910,0.016745,-0.004397,0.004397,-0.024544,0.029146,-0.002592,0.6573,0.0140,-0.3913
3.3077,0.016724,-0.001609,0.001609,-0.018408,0.019942,-0.002579,0.7125,-0.0032,-0.3322
3.3245,0.016747,-0.000192,0.000192,-0.012272,0.009204,-0.002592,0.6567,0.0142,-0.3919
3.3412,0.016772,-0.000154,0.000154,-0.012272,0.009204,-0.002592,0.6567,0.0142,-0.3919
3.3580,0.016746,-0.001493,0.001493,-0.003068,0.000000,-0.002579,0.7125,-0.0033,-0.3322
3.3747,0.016752,-0.004209,0.004209,0.003068,0.000000,-0.002581,0.7067,-0.0014,-0.3384
3.3915,0.016773,-0.008310,0.008310,0.000000,0.001534,-0.002581,0.7067,-0.0014,-0.3384
3.4083,0.016745,-0.013781,0.013781,-0.004602,0.000000,-0.002581,0.7067,-0.0014,-0.3384
3.4250,0.016749,-0.020630,0.020630,-0.004602,0.003068,-0.002581,0.7067,-0.0014,-0.3384
3.4418,0.016746,-0.028855,0.028855,-0.004602,0.003068,-0.002581,0.7067,-0.0014,-0.3384
3.4585,0.016751,-0.038459,0.038459,-0.003068,0.009204,-0.002592,0.6573,0.0140,-0.3913
3.4753,0.016742,-0.049254,0.049254,-0.007670,0.012272,-0.002579,0.7125,-0.0032,-0.3322
3.4920,0.016747,-0.060214,0.060214,-0.018408,0.016874,-0.002592,0.6567,0.0142,-0.3919
3.5087,0.016743,-0.071173,0.071173,-0.032214,0.024544,-0.002579,0.7125,-0.0033,-0.3322
3.5255,0.016799,-0.082168,0.082168,-0.032214,0.024544,-0.002579,0.7125,-0.0033,-0.3322
3.5423,0.016760,-0.093137,0.093137,-0.065961,0.058291,-0.002579,0.7125,-0.0033,-0.3322
3.5590,0.016744,-0.104096,0.104096,-0.065961,0.058291,-0.002581,0.7067,-0.0014,-0.3384
3.5758,0.016743,-0.115054,0.115054,-0.069029,0.065961,-0.002592,0.6573,0.0140,-0.3913
3.5925,0.016742,-0.126012,0.126012,-0.069029,0.070563,-0.002591,0.6625,0.0124,-0.3858
3.6093,0.016780,-0.136995,0.136995,-0.079767,0.081301,-0.002591,0.6625,0.0124,-0.3858
3.6261,0.016744,-0.147954,0.147954,-0.105845,0.104311,-0.002591,0.6625,0.0124,-0.3858
3.6428,0.016760,-0.158923,0.158923,-0.105845,0.104311,-0.002591,0.6625,0.0124,-0.3858
3.6596,0.016749,-0.169885,0.169885,-0.127320,0.128854,-0.002580,0.7119,-0.0031,-0.3328
3.6763,0.016744,-0.180845,0.180845,-0.145728,0.142660,-0.002581,0.7068,-0.0014,-0.3383
3.6931,0.016743,-0.191803,0.191803,-0.151864,0.147262,-0.002592,0.6573,0.0140,-0.3913
3.7103,0.017232,-0.203081,0.203081,-0.158000,0.153398,-0.002591,0.6625,0.0124,-0.3858
3.7270,0.016742,-0.214039,0.214039,-0.173340,0.170272,-0.002591,0.6625,0.0124,-0.3858
3.7444,0.017333,-0.225383,0.225383,-0.173340,0.170272,-0.002591,0.6625,0.0124,-0.3858
3.7611,0.016751,-0.236347,0.236347,-0.193282,0.191748,-0.002591,0.6625,0.0124,-0.3858
3.7779,0.016743,-0.247305,0.247305,-0.210155,0.208621,-0.002591,0.6625,0.0124,-0.3858
3.7948,0.016899,-0.258366,0.258366,-0.216291,0.213223,-0.002591,0.6625,0.0124,-0.3858
3.8115,0.016747,-0.269327,0.269327,-0.219359,0.217825,-0.002580,0.7119,-0.0031,-0.3328
3.8283,0.016783,-0.280311,0.280311,-0.231631,0.231631,-0.002581,0.7068,-0.0014,-0.3383
3.8450,0.016750,-0.291274,0.291274,-0.253107,0.253107,-0.002581,0.7068,-0.0014,-0.3383
3.8618,0.016743,-0.302233,0.302233,-0.253107,0.253107,-0.002581,0.7068,-0.0014,-0.3383
3.8785,0.016740,-0.312844,0.312844,-0.276117,0.274583,-0.002581,0.7068,-0.0014,-0.3383
3.8953,0.016746,-0.322142,0.322142,-0.285320,0.285320,-0.002581,0.7068,-0.0014,-0.3383
3.9120,0.016748,-0.330064,0.330064,-0.286854,0.289922,-0.002592,0.6573,0.0140,-0.3913
3.9288,0.016753,-0.336611,0.336611,-0.286854,0.289922,-0.002592,0.6573,0.0140,-0.3913
3.9455,0.016741,-0.341777,0.341777,-0.300660,0.299126,-0.002591,0.6625,0.0124,-0.3858
3.9623,0.016758,-0.345571,0.345571,-0.323670,0.320602,-0.002591,0.6625,0.0124,-0.3858
3.9790,0.016750,-0.347985,0.347985,-0.339010,0.337476,-0.002580,0.7119,-0.0031,-0.3328
3.9958,0.016749,-0.349022,0.349022,-0.340544,0.335942,-0.002592,0.6568,0.0142,-0.3919
4.0125,0.016749,-0.348682,0.348682,-0.339010,0.335942,-0.002579,0.7125,-0.0033,-0.3322
4.0293,0.016754,-0.346964,0.346964,-0.351282,0.348214,-0.002579,0.7125,-0.0033,-0.3322
4.0460,0.016749,-0.343869,0.343869,-0.351282,0.348214,-0.002592,0.6567,0.0142,-0.3919
4.0627,0.016733,-0.339403,0.339403,-0.354350,0.349748,-0.002579,0.7125,-0.0033,-0.3322
4.0795,0.016761,-0.333551,0.333551,-0.351282,0.345146,-0.002581,0.7067,-0.0014,-0.3384
4.0963,0.016750,-0.326325,0.326325,-0.351282,0.348214,-0.002592,0.6573,0.0140,-0.3913
4.1130,0.016742,-0.317726,0.317726,-0.349748,0.348214,-0.002591,0.6625,0.0124,-0.3858
4.1298,0.016766,-0.307736,0.307736,-0.349748,0.348214,-0.002591,0.6625,0.0124,-0.3858
4.1465,0.016747,-0.296806,0.296806,-0.343612,0.342078,-0.002591,0.6625,0.0124,-0.3858
4.1633,0.016765,-0.285834,0.285834,-0.339010,0.337476,-0.002580,0.7119,-0.0031,-0.3328
